_id,symbol,name,price,dayHigh,dayLow,volume,open,close,timestamp,time
679b33d936c10f96cbb35b18,BTC,Bitcoin USD,105197.49,105551.46,103460.5,52941742080,103718.055,103718.055,1738224599,2025-01-30 08:10:01.529000
679b25c978cc332cf9881b76,BTC,Bitcoin USD,105220.14,105551.46,103460.5,52776833024,103718.055,103718.055,1738220862,2025-01-30 07:10:01.524000
679b17b9a72c4eb712518d3c,BTC,Bitcoin USD,105546.45,105610,103460.5,52747923456,103718.055,103718.055,1738217399,2025-01-30 06:10:01.333000
679b09a9b0f37b19d2b68807,BTC,Bitcoin USD,105450,105610,103460.5,52211568640,103718.055,103718.055,1738213799,2025-01-30 05:10:01.508000
679afb99236ef07ba8d9814f,BTC,Bitcoin USD,105041,105128.19,103460.5,50274955264,103718.055,103718.055,1738209114,2025-01-30 04:10:01.631000
679aed89e1e3cade234f6173,BTC,Bitcoin USD,104650.95,104659.65,103460.5,49392390144,103718.055,103718.055,1738206313,2025-01-30 03:10:01.943000
679adf79c0d08ba658383c81,BTC,Bitcoin USD,104078,104510.7,103460.5,48578162688,103718.055,103718.055,1738203000,2025-01-30 02:10:01.492000
679ad16952ffa630c27d5b0d,BTC,Bitcoin USD,104020,104150,103396.21,48000954368,103718.055,103718.055,1738199180,2025-01-30 01:10:01.563000
679ac3597820e62bf783da1a,BTC,Bitcoin USD,103608.57,104533.305,101287.836,47461351424,101287.836,101287.836,1738195780,2025-01-30 00:10:01.043000
679ab5495a71dd599a8d0fb4,BTC,Bitcoin USD,103987.02,104533.305,101287.836,47364501504,101287.836,101287.836,1738192200,2025-01-29 23:10:01.311000
679aa73a1c3b0bee898c0c1e,BTC,Bitcoin USD,103503.92,104750,101287.836,47653056512,101287.836,101287.836,1738188559,2025-01-29 22:10:02.287000
679a9929e5fc613e295ef0a6,BTC,Bitcoin USD,103980,104750,101287.836,47289765888,101287.836,101287.836,1738184910,2025-01-29 21:10:01.141000
679a8b19dadfba9c4ee8ed44,BTC,Bitcoin USD,103641.98,103826.95,101287.836,43057483776,101287.836,101287.836,1738180774,2025-01-29 20:10:01.153000
679a7d091e2ff009f2837c88,BTC,Bitcoin USD,102727,102902.67,101287.836,37990719488,101287.836,101287.836,1738176003,2025-01-29 19:10:01.194000
679a6ef916ad903f90756d75,BTC,Bitcoin USD,102047,102902.67,101287.836,37752956467,101287.836,101287.836,1738174026,2025-01-29 18:10:01.075000
679a60e9d63b5681e5eab041,BTC,Bitcoin USD,102163,102902.67,101287.836,38686584832,101287.836,101287.836,1738170599,2025-01-29 17:10:01.030000
679a52d98ecf6d4f2057422b,BTC,Bitcoin USD,102016.81,102902.67,101287.836,40479088640,101287.836,101287.836,1738166591,2025-01-29 16:10:01.861000
679a44c929d8d7f4c1ba085d,BTC,Bitcoin USD,102284.63,102902.67,101287.836,42281328640,101287.836,101287.836,1738163281,2025-01-29 15:10:01.002000
679a36b9c766a306859c83bf,BTC,Bitcoin USD,101899.79,102902.67,101287.836,43575005184,101287.836,101287.836,1738159780,2025-01-29 14:10:01.525000
679a28a94065eae2e4608c83,BTC,Bitcoin USD,102043.45,102902.67,101287.836,42423193600,101287.836,101287.836,1738156199,2025-01-29 13:10:01.543000
679a1a99496f6f17f5a35ded,BTC,Bitcoin USD,102698.48,102902.67,101287.836,42157121536,101287.836,101287.836,1738152599,2025-01-29 12:10:01.497000
679a0c89e401d712859c0f01,BTC,Bitcoin USD,102442.86,102902.67,101287.836,42188865536,101287.836,101287.836,1738148999,2025-01-29 11:10:01.566000
6799fe79de1eab7dc0877580,BTC,Bitcoin USD,102401.7,102902.67,101287.836,42344214528,101287.836,101287.836,1738145400,2025-01-29 10:10:01.602000
6799f0695e3c79187f951e6e,BTC,Bitcoin USD,102610,102902.67,101287.836,42547761152,101287.836,101287.836,1738141800,2025-01-29 09:10:01.530000
6799e259262310af45241af9,BTC,Bitcoin USD,102908,103020,101287.836,42470395904,101287.836,101287.836,1738138199,2025-01-29 08:10:01.531000
6799d4495614293bbfe5a21f,BTC,Bitcoin USD,102563.74,102850,101287.836,42890661888,101287.836,101287.836,1738134599,2025-01-29 07:10:01.529000
6799c63988321e91e986fea8,BTC,Bitcoin USD,102319.96,102420,101287.836,42790072320,101287.836,101287.836,1738131000,2025-01-29 06:10:01.584000
6799b829f36c418bb56e770c,BTC,Bitcoin USD,102276.48,102390,101287.836,43042340864,101287.836,101287.836,1738127400,2025-01-29 05:10:01.540000
6799aa1972fa2ed844ec5e91,BTC,Bitcoin USD,102032.14,102170,101287.836,43916795904,101287.836,101287.836,1738123800,2025-01-29 04:10:01.637000
67999c09e82c9ba08748d17b,BTC,Bitcoin USD,101953.4,102014.62,101287.836,44603772928,101287.836,101287.836,1738120199,2025-01-29 03:10:01.695000
67998df98f548ca16012cb62,BTC,Bitcoin USD,102012.39,102340,101287.836,45418553344,101287.836,101287.836,1738116599,2025-01-29 02:10:01.553000
67997fe94ecd2f3999493cfc,BTC,Bitcoin USD,101828.87,102010,101287.836,45605212160,101287.836,101287.836,1738112999,2025-01-29 01:10:01.656000
679971d9c7dce1e532972f54,BTC,Bitcoin USD,101334.75,103466.46,100265.7,47020281856,102097.47,102097.47,1738109400,2025-01-29 00:10:01.561000
679963c9067e1c46fcfc3bce,BTC,Bitcoin USD,101339.82,103466.46,100265.7,47315578880,102097.47,102097.47,1738105800,2025-01-28 23:10:01.256000
679955b914261b1c30acbf1f,BTC,Bitcoin USD,100551.23,103466.46,100200.2,46843604992,102097.47,102097.47,1738102201,2025-01-28 22:10:01.838000
679947a9fa48caed5385cfd2,BTC,Bitcoin USD,101213.44,103466.46,101052.55,47946698752,102097.47,102097.47,1738098600,2025-01-28 21:10:01.188000
67993999f61151d56f4cb35b,BTC,Bitcoin USD,102336,103466.46,101363.56,49430777856,102097.47,102097.47,1738095001,2025-01-28 20:10:01.579000
67992b8804a92ca52458e8d8,BTC,Bitcoin USD,101893.54,103466.46,101363.56,50329313280,102097.47,102097.47,1738091399,2025-01-28 19:10:00.969000
67991d7937580df0e40be5e8,BTC,Bitcoin USD,102405.55,103466.46,101363.56,51360145408,102097.47,102097.47,1738087799,2025-01-28 18:10:01.454000
67990f69440d25d261c84473,BTC,Bitcoin USD,102762.2,103466.46,101363.56,52613238784,102097.47,102097.47,1738084199,2025-01-28 17:10:01.354000
6799015ab6e1e1004832321e,BTC,Bitcoin USD,102581.92,103800,101363.56,53973823488,102097.47,102097.47,1738080601,2025-01-28 16:10:02.626000
6798f34915c6aa1f206d980b,BTC,Bitcoin USD,102853.4,103370,101363.56,54572564480,102097.47,102097.47,1738077000,2025-01-28 15:10:01.106000
6798e53ade6979c426a7195a,BTC,Bitcoin USD,102079.26,103339.625,101363.56,56103796736,102097.47,102097.47,1738073401,2025-01-28 14:10:02.918000
6798d729be291e47d50ea802,BTC,Bitcoin USD,102717,103339.625,101363.56,60479488000,102097.47,102097.47,1738069799,2025-01-28 13:10:01.520000
6798c9193f665a4ef162a815,BTC,Bitcoin USD,102808.5,103339.625,101363.56,63020781568,102097.47,102097.47,1738066201,2025-01-28 12:10:01.679000
6798bb09e701a114cb27a58b,BTC,Bitcoin USD,102854.68,103339.625,101363.56,64676851712,102097.47,102097.47,1738062600,2025-01-28 11:10:01.623000
6798acf9fbc8efd459ba4e1e,BTC,Bitcoin USD,102860,103480,101310.49,64860327938.91483,102097.47,102097.47,1738059000,2025-01-28 10:10:01.542000
67989ee97c9f36bc26576d3c,BTC,Bitcoin USD,102747.27,103480,101310.49,68564209664,102097.47,102097.47,1738055401,2025-01-28 09:10:01.574000
679890d9394244c03011e24f,BTC,Bitcoin USD,102843.9,103480,101310.49,81854046208,102097.47,102097.47,1738051800,2025-01-28 08:10:01.534000
679882c9bbe49983ae88ddba,BTC,Bitcoin USD,102918.2,103480,101310.49,81854046208,102097.47,102097.47,1738048200,2025-01-28 07:10:01.818000
679874b913c242262d87fb39,BTC,Bitcoin USD,103056.45,103480,101310.49,81854046208,102097.47,102097.47,1738044600,2025-01-28 06:10:01.546000
679866a9db57188ee4399b20,BTC,Bitcoin USD,103036.1,103480,101310.49,81854046208,102097.47,102097.47,1738040999,2025-01-28 05:10:01.391000
6798589a3bace8f04cca76e9,BTC,Bitcoin USD,102777.6,103183.8,97688.7,87705631613.52905,102614.01,102614.01,1738037399,2025-01-28 04:10:02.563000
67984a895600e950c870b712,BTC,Bitcoin USD,102177.18,103183.8,97688.7,87705631613.52905,102614.01,102614.01,1738033800,2025-01-28 03:10:01.545000
67983c79f87ce02dbd48d2ac,BTC,Bitcoin USD,101451.98,103183.8,97688.7,87705631613.52905,102614.01,102614.01,1738030200,2025-01-28 02:10:01.395000
67982e69dcf8ac8c8a591ed6,BTC,Bitcoin USD,101737.86,103183.8,97688.7,87705631613.52905,102614.01,102614.01,1738026601,2025-01-28 01:10:01.589000
67982059e3b4387e0028295d,BTC,Bitcoin USD,102864.96,103183.8,97688.7,87705631613.52905,102614.01,102614.01,1738023001,2025-01-28 00:10:01.676000
67981249748d5c0e593bbd45,BTC,Bitcoin USD,102071.39,103183.8,97688.7,79623149055.00584,102614.01,102614.01,1738019400,2025-01-27 23:10:01.379000
67980439d1a85cf4abf76820,BTC,Bitcoin USD,101630.99,103183.8,97688.7,79623149055.00584,102614.01,102614.01,1738015800,2025-01-27 22:10:01.669000
6797f6285d8c5e595b9fdd0d,BTC,Bitcoin USD,102197.48,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1738012200,2025-01-27 21:10:00.997000
6797e81abd022c691d905c8a,BTC,Bitcoin USD,99835,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1738008600,2025-01-27 20:10:02.269000
6797da09f145ef284a504f5c,BTC,Bitcoin USD,99233.92,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1738005000,2025-01-27 19:10:01.101000
6797cbf8c1da6ab33e414c06,BTC,Bitcoin USD,99397.64,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1738001400,2025-01-27 18:10:00.980000
6797bde9af746debf2a53edb,BTC,Bitcoin USD,99504.41,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1737997800,2025-01-27 17:10:01.129000
6797afd93b638aea403da2b2,BTC,Bitcoin USD,100893.8,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1737994199,2025-01-27 16:10:01.076000
6797a1c85fe8a7e7fa082662,BTC,Bitcoin USD,101739.03,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1737990600,2025-01-27 15:10:00.980000
679793b9ae3af7aae7382e28,BTC,Bitcoin USD,100461.38,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1737987000,2025-01-27 14:10:01.899000
679785a9950051dd8ab3cfa3,BTC,Bitcoin USD,101302.23,103183.8,97688.7,60676678513.02306,102614.01,102614.01,1737983400,2025-01-27 13:10:01.917000
679777992384ef39d3ecd934,BTC,Bitcoin USD,99102.1,103183.8,97688.7,51723587584,102614.01,102614.01,1737979801,2025-01-27 12:10:01.671000
